graduate_id,gender,jurisdiction,course,course_type,cohort
2299,Male,CABA,UX/UI Design,Advanced,2021-1
2300,Male,Other Provinces,FullStack Python,Initial Programming,2021-2
2301,Male,Buenos Aires Province,Testing QA,4.0,2022-1
2302,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2303,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2304,Male,Other Provinces,Testing QA,4.0,2022-1
2305,Female,CABA,FullStack PHP,4.0,2021-1
2306,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2307,Male,CABA,UX/UI Design,4.0,2022-1
2308,Male,CABA,FullStack Python,4.0,2021-1
2309,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2310,Female,CABA,UX/UI Design,Initial Programming,2021-1
2311,Male,Buenos Aires Province,FullStack PHP,4.0,2020-2
2312,Male,Buenos Aires Province,Big Data,Advanced,2020-2
2313,Female,Other Provinces,Big Data,4.0,2021-2
2314,Male,CABA,FullStack Java,Advanced,2021-1
2315,Male,Other Provinces,FullStack Java,Initial Programming,2020-2
2316,Female,Other Provinces,FullStack PHP,4.0,2022-1
2317,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2318,Female,Buenos Aires Province,UX/UI Design,4.0,2021-1
2319,Female,Buenos Aires Province,FullStack PHP,4.0,2022-1
2320,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2321,Male,Other Provinces,Big Data,Advanced,2021-1
2322,Male,CABA,Big Data,4.0,2021-1
2323,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2324,Male,Buenos Aires Province,Testing QA,4.0,2021-2
2325,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
2326,Male,Other Provinces,FullStack Python,Advanced,2021-2
2327,Male,Other Provinces,FullStack Java,4.0,2020-2
2328,Female,Buenos Aires Province,FullStack Python,4.0,2022-1
2329,Male,CABA,Testing QA,4.0,2021-1
2330,Other,CABA,FullStack Python,Initial Programming,2020-2
2331,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2332,Male,Buenos Aires Province,UX/UI Design,Advanced,2021-2
2333,Male,CABA,FullStack Java,4.0,2020-2
2334,Male,Other Provinces,Big Data,4.0,2021-1
2335,Male,CABA,FullStack JavaScript / Node.js,Advanced,2021-2
2336,Female,Buenos Aires Province,Testing QA,4.0,2022-1
2337,Male,CABA,Big Data,Advanced,2021-1
2338,Male,Other Provinces,Big Data,Advanced,2020-2
2339,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2340,Female,Buenos Aires Province,FullStack Java,4.0,2022-1
2341,Female,Other Provinces,Testing QA,4.0,2022-1
2342,Female,CABA,FullStack Java,Advanced,2021-2
2343,Male,Buenos Aires Province,FullStack Java,4.0,2020-2
2344,Male,Other Provinces,Big Data,4.0,2021-2
2345,Male,Other Provinces,Big Data,4.0,2021-1
2346,Male,CABA,Big Data,Initial Programming,2021-1
2347,Female,CABA,Testing QA,4.0,2021-1
2348,Male,Other Provinces,Big Data,4.0,2020-2
2349,Male,CABA,FullStack PHP,Advanced,2020-2
2350,Female,Buenos Aires Province,Testing QA,4.0,2022-1
2351,Male,CABA,FullStack Python,4.0,2020-2
2352,Male,CABA,UX/UI Design,4.0,2021-1
2353,Male,Other Provinces,UX/UI Design,4.0,2020-2
2354,Male,CABA,FullStack JavaScript / Node.js,Advanced,2021-1
2355,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2356,Male,CABA,Testing QA,4.0,2021-1
2357,Male,Buenos Aires Province,FullStack Python,4.0,2021-1
2358,Female,Buenos Aires Province,FullStack PHP,Advanced,2020-2
2359,Female,Buenos Aires Province,Big Data,4.0,2021-1
2360,Other,CABA,FullStack PHP,4.0,2021-1
2361,Male,Buenos Aires Province,Big Data,4.0,2021-1
2362,Female,CABA,UX/UI Design,Initial Programming,2021-1
2363,Female,Other Provinces,FullStack Java,4.0,2022-1
2364,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-2
2365,Male,Buenos Aires Province,FullStack PHP,4.0,2020-2
2366,Male,Other Provinces,FullStack Java,4.0,2021-2
2367,Male,CABA,Big Data,4.0,2022-1
2368,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2022-1
2369,Female,Buenos Aires Province,FullStack Python,4.0,2022-1
2370,Female,Buenos Aires Province,Big Data,4.0,2021-2
2371,Male,Other Provinces,FullStack Java,4.0,2020-2
2372,Male,Buenos Aires Province,FullStack Java,4.0,2022-1
2373,Female,Other Provinces,FullStack Java,4.0,2022-1
2374,Female,Buenos Aires Province,FullStack PHP,4.0,2021-1
2375,Female,CABA,FullStack Python,4.0,2021-2
2376,Female,Other Provinces,FullStack Java,4.0,2022-1
2377,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2378,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2379,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2021-1
2380,Female,CABA,Testing QA,4.0,2021-1
2381,Female,Other Provinces,UX/UI Design,4.0,2020-2
2382,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2383,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2384,Male,Other Provinces,FullStack Java,4.0,2021-1
2385,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2386,Female,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2020-2
2387,Female,CABA,FullStack Java,4.0,2022-1
2388,Male,CABA,FullStack PHP,4.0,2022-1
2389,Male,Buenos Aires Province,Big Data,4.0,2021-2
2390,Male,CABA,FullStack Java,4.0,2022-1
2391,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2392,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
2393,Female,Other Provinces,Big Data,4.0,2020-2
2394,Female,Buenos Aires Province,UX/UI Design,Initial Programming,2021-2
2395,Male,Other Provinces,FullStack Java,4.0,2022-1
2396,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2397,Male,Other Provinces,FullStack Java,4.0,2021-1
2398,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2399,Male,Buenos Aires Province,Big Data,4.0,2021-2
2400,Male,CABA,Testing QA,Initial Programming,2021-1
2401,Male,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2402,Male,Other Provinces,FullStack Python,4.0,2021-2
2403,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2404,Male,Buenos Aires Province,Testing QA,4.0,2020-2
2405,Female,CABA,Big Data,4.0,2021-2
2406,Female,Buenos Aires Province,FullStack PHP,4.0,2021-1
2407,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-2
2408,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2409,Male,Buenos Aires Province,Big Data,4.0,2021-2
2410,Male,Buenos Aires Province,UX/UI Design,Initial Programming,2021-2
2411,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2412,Female,CABA,FullStack Java,Advanced,2020-2
2413,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2414,Female,Buenos Aires Province,UX/UI Design,4.0,2022-1
2415,Male,Buenos Aires Province,FullStack PHP,4.0,2022-1
2416,Male,CABA,FullStack Java,4.0,2022-1
2417,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2021-2
2418,Female,CABA,Big Data,4.0,2020-2
2419,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-2
2420,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2421,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2422,Female,Other Provinces,Big Data,4.0,2021-2
2423,Female,Buenos Aires Province,Big Data,Advanced,2020-2
2424,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2425,Male,CABA,Big Data,4.0,2021-1
2426,Male,CABA,Testing QA,4.0,2021-2
2427,Other,CABA,FullStack JavaScript / Node.js,4.0,2021-2
2428,Male,Buenos Aires Province,FullStack PHP,Advanced,2020-2
2429,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2021-1
2430,Male,CABA,UX/UI Design,4.0,2022-1
2431,Female,Buenos Aires Province,Testing QA,Advanced,2021-2
2432,Female,CABA,FullStack Python,4.0,2020-2
2433,Female,Other Provinces,UX/UI Design,4.0,2022-1
2434,Female,CABA,UX/UI Design,4.0,2021-1
2435,Male,CABA,FullStack Java,4.0,2021-2
2436,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2437,Male,CABA,Big Data,4.0,2022-1
2438,Male,CABA,FullStack PHP,Advanced,2020-2
2439,Female,Buenos Aires Province,Big Data,Advanced,2021-2
2440,Male,Buenos Aires Province,FullStack Java,Initial Programming,2021-1
2441,Female,CABA,Big Data,4.0,2021-2
2442,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2443,Male,Buenos Aires Province,FullStack Java,4.0,2021-2
2444,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2445,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2022-1
2446,Female,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2447,Male,Other Provinces,UX/UI Design,4.0,2021-2
2448,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2449,Female,CABA,FullStack Python,4.0,2021-1
2450,Male,Other Provinces,FullStack Java,4.0,2021-1
2451,Male,CABA,UX/UI Design,4.0,2021-1
2452,Male,CABA,FullStack Python,Advanced,2022-1
2453,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2021-1
2454,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2455,Male,Buenos Aires Province,UX/UI Design,Advanced,2020-2
2456,Male,Other Provinces,Testing QA,4.0,2020-2
2457,Male,Other Provinces,FullStack Java,4.0,2020-2
2458,Female,Buenos Aires Province,FullStack PHP,4.0,2021-1
2459,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
2460,Other,Buenos Aires Province,FullStack Java,Initial Programming,2020-2
2461,Female,Buenos Aires Province,FullStack Java,Initial Programming,2020-2
2462,Male,CABA,FullStack Java,4.0,2022-1
2463,Male,Other Provinces,Testing QA,4.0,2021-1
2464,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2465,Male,Other Provinces,UX/UI Design,4.0,2020-2
2466,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2021-2
2467,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2468,Male,CABA,Big Data,Advanced,2022-1
2469,Male,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2470,Male,Buenos Aires Province,Big Data,4.0,2020-2
2471,Male,Other Provinces,FullStack Java,4.0,2021-2
2472,Male,CABA,FullStack Java,Advanced,2020-2
2473,Male,Other Provinces,UX/UI Design,4.0,2021-1
2474,Male,Other Provinces,FullStack Python,Advanced,2020-2
2475,Male,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2022-1
2476,Male,Buenos Aires Province,FullStack Python,4.0,2020-2
2477,Female,CABA,FullStack Java,4.0,2022-1
2478,Male,Buenos Aires Province,FullStack Java,4.0,2021-2
2479,Male,Buenos Aires Province,FullStack Java,4.0,2021-2
2480,Female,Buenos Aires Province,FullStack Java,4.0,2022-1
2481,Other,Buenos Aires Province,UX/UI Design,Initial Programming,2022-1
2482,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2020-2
2483,Male,Other Provinces,FullStack Java,4.0,2021-2
2484,Male,Buenos Aires Province,FullStack PHP,4.0,2021-1
2485,Male,CABA,Testing QA,4.0,2021-1
2486,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2487,Male,Buenos Aires Province,Testing QA,Advanced,2021-1
2488,Male,Buenos Aires Province,Testing QA,4.0,2022-1
2489,Male,Other Provinces,FullStack PHP,4.0,2020-2
2490,Male,Buenos Aires Province,FullStack Java,Initial Programming,2021-1
2491,Male,Buenos Aires Province,Testing QA,4.0,2021-2
2492,Male,CABA,Testing QA,4.0,2021-2
2493,Male,Buenos Aires Province,FullStack Python,4.0,2022-1
2494,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2495,Female,Buenos Aires Province,UX/UI Design,4.0,2021-1
2496,Male,Other Provinces,FullStack PHP,4.0,2020-2
2497,Male,Other Provinces,FullStack Python,Initial Programming,2021-2
2498,Female,Buenos Aires Province,Testing QA,Initial Programming,2021-1
2499,Male,CABA,Testing QA,Advanced,2021-1
2500,Female,CABA,Big Data,4.0,2021-1
2501,Female,Buenos Aires Province,Big Data,Advanced,2020-2
2502,Female,Other Provinces,FullStack JavaScript / Node.js,Initial Programming,2021-2
2503,Male,CABA,FullStack PHP,4.0,2021-2
2504,Female,Buenos Aires Province,FullStack Java,4.0,2022-1
2505,Male,Other Provinces,FullStack Python,Initial Programming,2020-2
2506,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-2
2507,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2508,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2509,Male,Buenos Aires Province,Big Data,Advanced,2022-1
2510,Female,Buenos Aires Province,Big Data,4.0,2022-1
2511,Female,CABA,UX/UI Design,Advanced,2020-2
2512,Female,Buenos Aires Province,UX/UI Design,Initial Programming,2022-1
2513,Female,CABA,Testing QA,Advanced,2022-1
2514,Female,Buenos Aires Province,Big Data,Advanced,2021-1
2515,Male,Buenos Aires Province,Big Data,4.0,2022-1
2516,Female,CABA,FullStack Java,4.0,2022-1
2517,Male,Buenos Aires Province,FullStack Python,4.0,2020-2
2518,Female,CABA,FullStack PHP,4.0,2022-1
2519,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2520,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2020-2
2521,Male,Other Provinces,Big Data,4.0,2021-1
2522,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2523,Male,CABA,UX/UI Design,Advanced,2021-1
2524,Female,Buenos Aires Province,Testing QA,Advanced,2022-1
2525,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2526,Female,CABA,FullStack Python,4.0,2020-2
2527,Female,Buenos Aires Province,FullStack Python,4.0,2022-1
2528,Female,Buenos Aires Province,FullStack Python,4.0,2021-2
2529,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2530,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2531,Female,CABA,FullStack Python,4.0,2021-2
2532,Female,Buenos Aires Province,UX/UI Design,4.0,2021-1
2533,Female,CABA,FullStack PHP,Initial Programming,2021-1
2534,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2535,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2536,Male,CABA,Big Data,Initial Programming,2021-1
2537,Female,CABA,FullStack Python,4.0,2022-1
2538,Female,CABA,Testing QA,Advanced,2020-2
2539,Female,Buenos Aires Province,FullStack PHP,4.0,2020-2
2540,Female,Other Provinces,FullStack Java,4.0,2021-1
2541,Male,Other Provinces,UX/UI Design,4.0,2022-1
2542,Female,CABA,UX/UI Design,4.0,2022-1
2543,Male,Buenos Aires Province,Testing QA,4.0,2020-2
2544,Female,CABA,FullStack PHP,4.0,2021-1
2545,Male,CABA,FullStack PHP,4.0,2020-2
2546,Male,CABA,Testing QA,4.0,2022-1
2547,Male,Buenos Aires Province,UX/UI Design,4.0,2021-2
2548,Female,Buenos Aires Province,Big Data,4.0,2021-2
2549,Male,CABA,FullStack Python,Initial Programming,2021-2
2550,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2551,Male,CABA,FullStack PHP,4.0,2022-1
2552,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
2553,Male,CABA,Testing QA,4.0,2020-2
2554,Female,CABA,Big Data,Advanced,2020-2
2555,Male,Buenos Aires Province,Testing QA,4.0,2020-2
2556,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2021-2
2557,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2558,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2559,Male,Other Provinces,FullStack PHP,Initial Programming,2021-1
2560,Female,CABA,FullStack JavaScript / Node.js,Advanced,2021-2
2561,Male,Buenos Aires Province,Big Data,4.0,2021-2
2562,Male,Other Provinces,Testing QA,Advanced,2021-2
2563,Male,CABA,FullStack Java,4.0,2021-1
2564,Male,CABA,FullStack Java,4.0,2021-1
2565,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2566,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
2567,Male,Other Provinces,UX/UI Design,Advanced,2021-2
2568,Female,Buenos Aires Province,FullStack Python,Initial Programming,2021-2
2569,Female,Buenos Aires Province,FullStack PHP,4.0,2021-1
2570,Female,Buenos Aires Province,FullStack Java,4.0,2021-1
2571,Female,Buenos Aires Province,Testing QA,4.0,2021-2
2572,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2573,Female,Buenos Aires Province,FullStack Java,Advanced,2022-1
2574,Male,CABA,FullStack PHP,4.0,2020-2
2575,Female,Other Provinces,Testing QA,4.0,2022-1
2576,Female,CABA,FullStack Java,4.0,2022-1
2577,Female,Other Provinces,FullStack PHP,4.0,2021-2
2578,Male,Buenos Aires Province,FullStack Java,4.0,2020-2
2579,Other,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2580,Female,Buenos Aires Province,Big Data,4.0,2021-1
2581,Female,Buenos Aires Province,Testing QA,Initial Programming,2020-2
2582,Female,CABA,Big Data,4.0,2021-2
2583,Female,CABA,FullStack Python,4.0,2022-1
2584,Female,Other Provinces,FullStack PHP,4.0,2020-2
2585,Female,CABA,FullStack PHP,Advanced,2021-2
2586,Female,CABA,UX/UI Design,4.0,2021-2
2587,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
2588,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2589,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2590,Male,CABA,UX/UI Design,4.0,2020-2
2591,Male,Buenos Aires Province,FullStack Java,4.0,2022-1
2592,Female,CABA,FullStack JavaScript / Node.js,Initial Programming,2021-1
2593,Female,Buenos Aires Province,UX/UI Design,4.0,2021-1
2594,Female,CABA,FullStack Python,Initial Programming,2021-2
2595,Female,Other Provinces,Testing QA,4.0,2022-1
2596,Female,CABA,Testing QA,Advanced,2020-2
2597,Female,Buenos Aires Province,UX/UI Design,Advanced,2022-1
2598,Male,Buenos Aires Province,Big Data,4.0,2021-2
2599,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-2
2600,Female,Buenos Aires Province,FullStack PHP,Initial Programming,2022-1
2601,Male,Buenos Aires Province,FullStack Java,Initial Programming,2021-1
2602,Male,Buenos Aires Province,FullStack Python,4.0,2022-1
2603,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2604,Female,CABA,FullStack Python,4.0,2021-2
2605,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2020-2
2606,Male,Buenos Aires Province,FullStack Python,4.0,2020-2
2607,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-2
2608,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2609,Male,CABA,FullStack Java,4.0,2021-2
2610,Female,Buenos Aires Province,FullStack Java,4.0,2022-1
2611,Female,CABA,FullStack PHP,4.0,2021-1
2612,Male,Other Provinces,FullStack Java,4.0,2020-2
2613,Male,CABA,UX/UI Design,4.0,2020-2
2614,Male,Buenos Aires Province,FullStack Java,4.0,2020-2
2615,Male,CABA,UX/UI Design,4.0,2021-2
2616,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2617,Female,CABA,FullStack PHP,4.0,2020-2
2618,Female,CABA,Big Data,4.0,2021-1
2619,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2620,Female,Other Provinces,UX/UI Design,4.0,2020-2
2621,Female,CABA,Testing QA,4.0,2021-1
2622,Male,Buenos Aires Province,FullStack PHP,Initial Programming,2021-2
2623,Male,CABA,UX/UI Design,4.0,2021-1
2624,Male,CABA,UX/UI Design,4.0,2021-2
2625,Male,CABA,FullStack PHP,4.0,2020-2
2626,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2627,Male,CABA,FullStack PHP,4.0,2021-2
2628,Male,CABA,UX/UI Design,4.0,2022-1
2629,Female,CABA,UX/UI Design,4.0,2021-1
2630,Male,Buenos Aires Province,Big Data,Initial Programming,2022-1
2631,Female,CABA,FullStack PHP,4.0,2022-1
2632,Male,Buenos Aires Province,FullStack PHP,4.0,2022-1
2633,Male,Buenos Aires Province,FullStack Python,Advanced,2021-2
2634,Male,Buenos Aires Province,Testing QA,4.0,2022-1
2635,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Advanced,2021-1
2636,Male,Buenos Aires Province,Testing QA,4.0,2020-2
2637,Female,Buenos Aires Province,FullStack Java,4.0,2021-2
2638,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2022-1
2639,Female,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2640,Male,CABA,Testing QA,Advanced,2021-1
2641,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2642,Male,CABA,UX/UI Design,Initial Programming,2021-1
2643,Female,CABA,FullStack JavaScript / Node.js,Advanced,2021-2
2644,Male,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2021-2
2645,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2646,Female,CABA,FullStack Python,4.0,2020-2
2647,Female,CABA,FullStack JavaScript / Node.js,4.0,2022-1
2648,Male,Other Provinces,Big Data,4.0,2021-2
2649,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2020-2
2650,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2651,Female,CABA,FullStack PHP,4.0,2021-1
2652,Female,CABA,FullStack Python,4.0,2021-2
2653,Female,Buenos Aires Province,FullStack Python,4.0,2021-2
2654,Female,Buenos Aires Province,Testing QA,Advanced,2022-1
2655,Female,CABA,FullStack Java,4.0,2020-2
2656,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2657,Female,Buenos Aires Province,FullStack Python,Advanced,2020-2
2658,Other,CABA,Testing QA,Advanced,2022-1
2659,Female,Buenos Aires Province,FullStack Python,Advanced,2021-2
2660,Female,Buenos Aires Province,UX/UI Design,4.0,2020-2
2661,Male,CABA,UX/UI Design,4.0,2020-2
2662,Female,CABA,UX/UI Design,4.0,2021-1
2663,Female,CABA,Testing QA,4.0,2021-1
2664,Female,Buenos Aires Province,UX/UI Design,4.0,2020-2
2665,Other,CABA,Big Data,Initial Programming,2021-2
2666,Male,Buenos Aires Province,UX/UI Design,4.0,2022-1
2667,Male,CABA,FullStack Python,4.0,2022-1
2668,Female,Buenos Aires Province,Testing QA,Advanced,2021-2
2669,Male,Other Provinces,Testing QA,4.0,2022-1
2670,Male,CABA,FullStack PHP,4.0,2021-2
2671,Male,CABA,UX/UI Design,4.0,2021-2
2672,Male,Buenos Aires Province,UX/UI Design,4.0,2021-1
2673,Male,Buenos Aires Province,FullStack Java,Initial Programming,2021-2
2674,Male,CABA,FullStack Python,4.0,2022-1
2675,Female,Buenos Aires Province,Testing QA,4.0,2021-2
2676,Female,CABA,UX/UI Design,4.0,2021-1
2677,Male,CABA,UX/UI Design,Initial Programming,2020-2
2678,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2679,Female,CABA,Big Data,4.0,2021-1
2680,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2681,Male,Other Provinces,Big Data,4.0,2022-1
2682,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2683,Other,CABA,FullStack Java,4.0,2020-2
2684,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2685,Male,Buenos Aires Province,Testing QA,4.0,2021-1
2686,Female,Buenos Aires Province,UX/UI Design,4.0,2021-2
2687,Female,CABA,FullStack JavaScript / Node.js,Advanced,2020-2
2688,Female,CABA,FullStack Python,4.0,2020-2
2689,Female,Buenos Aires Province,Big Data,Initial Programming,2021-1
2690,Other,CABA,UX/UI Design,4.0,2020-2
2691,Female,Other Provinces,FullStack Java,4.0,2021-2
2692,Male,CABA,UX/UI Design,Advanced,2021-2
2693,Female,CABA,FullStack PHP,4.0,2020-2
2694,Other,Buenos Aires Province,Testing QA,4.0,2021-1
2695,Male,Other Provinces,Testing QA,4.0,2022-1
2696,Female,Buenos Aires Province,FullStack PHP,Advanced,2020-2
2697,Male,CABA,Big Data,Advanced,2022-1
2698,Male,CABA,FullStack Python,4.0,2020-2
2699,Male,CABA,FullStack Java,4.0,2020-2
2700,Female,CABA,UX/UI Design,4.0,2022-1
2701,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2702,Female,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2703,Male,CABA,Testing QA,4.0,2021-2
2704,Male,CABA,FullStack JavaScript / Node.js,4.0,2021-1
2705,Male,CABA,Big Data,Advanced,2020-2
2706,Female,Other Provinces,UX/UI Design,4.0,2021-1
2707,Male,CABA,FullStack Java,Initial Programming,2021-2
2708,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2022-1
2709,Female,Buenos Aires Province,FullStack Python,4.0,2021-2
2710,Male,CABA,FullStack JavaScript / Node.js,4.0,2020-2
2711,Female,Buenos Aires Province,FullStack Java,4.0,2020-2
2712,Female,Other Provinces,Testing QA,4.0,2021-2
2713,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2022-1
2714,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2715,Male,Buenos Aires Province,FullStack Python,Initial Programming,2022-1
2716,Male,Other Provinces,Testing QA,4.0,2021-1
2717,Female,Buenos Aires Province,FullStack Java,4.0,2022-1
2718,Female,Other Provinces,FullStack Java,4.0,2021-1
2719,Female,CABA,FullStack PHP,4.0,2022-1
2720,Male,Other Provinces,FullStack Python,4.0,2021-1
2721,Female,Buenos Aires Province,FullStack Python,Initial Programming,2021-2
2722,Male,Other Provinces,FullStack Java,4.0,2021-2
2723,Female,Buenos Aires Province,Testing QA,4.0,2021-1
2724,Female,CABA,FullStack Python,4.0,2021-2
2725,Male,Other Provinces,FullStack PHP,4.0,2021-1
2726,Female,Other Provinces,Testing QA,4.0,2020-2
2727,Female,Buenos Aires Province,FullStack PHP,4.0,2021-2
2728,Male,Buenos Aires Province,Big Data,Advanced,2021-2
2729,Female,Buenos Aires Province,FullStack Python,4.0,2020-2
2730,Female,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-1
2731,Male,Other Provinces,UX/UI Design,4.0,2022-1
2732,Female,Other Provinces,Testing QA,4.0,2020-2
2733,Male,Buenos Aires Province,FullStack PHP,4.0,2021-2
2734,Female,CABA,UX/UI Design,4.0,2020-2
2735,Female,Other Provinces,UX/UI Design,Advanced,2022-1
2736,Female,CABA,Big Data,Initial Programming,2021-2
2737,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2020-2
2738,Male,Other Provinces,Testing QA,Advanced,2021-2
2739,Male,Buenos Aires Province,FullStack JavaScript / Node.js,4.0,2021-1
2740,Male,Buenos Aires Province,Testing QA,4.0,2020-2
2741,Male,Other Provinces,FullStack JavaScript / Node.js,4.0,2021-2
2742,Female,Buenos Aires Province,Big Data,4.0,2022-1
2743,Female,Buenos Aires Province,FullStack JavaScript / Node.js,Initial Programming,2020-2
2744,Female,Other Provinces,FullStack Python,4.0,2021-2
2745,Female,CABA,FullStack Java,4.0,2022-1
2746,Female,Buenos Aires Province,FullStack Python,4.0,2021-1
